id,assignmentId,startTime,endTime,boxer,punchType,hand,target,visibilityFlags,knockdown,punchQuality,cam,stance,landed,punchResult,defenseType,labeledBy,labeledByEmail,fightTitle,createdAt,updatedAt,videoTitle,assignmentStatus,assignmentLabelType,originalLabelerEmail
cmkgszgxs0062gy04p54f70ou,cmk5howey0001l404is4k7qvr,02:54.42,02:54.76,Boxer B,Cross,Right,Head,Forward/Profile;Trajectory,FALSE,1,CAM 3,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R1,2026-01-16T11:36:39.807Z,2026-01-16T11:36:39.807Z,David Benavidez v Anthony Yarde - R1,REVIEWED,OFFENSE,olly@boxraw.com
cmkgszgxr0058gy04qk1ppt33,cmk5howey0001l404is4k7qvr,02:54.84,02:55.22,Boxer A,Cross,Right,Head,Full Body;Trajectory;Forward/Profile;Origin;Impact,FALSE,1,CAM 3,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R1,2026-01-16T11:36:39.807Z,2026-01-16T11:36:39.807Z,David Benavidez v Anthony Yarde - R1,REVIEWED,OFFENSE,olly@boxraw.com
cmkgszgxs0061gy04tuf4so8d,cmk5howey0001l404is4k7qvr,02:55.26,02:55.56,Boxer B,Cross,Right,Head,Full Body;Forward/Profile,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R1,2026-01-16T11:36:39.807Z,2026-01-16T11:36:39.807Z,David Benavidez v Anthony Yarde - R1,REVIEWED,OFFENSE,olly@boxraw.com
cmkgszgxr0057gy04j5lgcxqc,cmk5howey0001l404is4k7qvr,02:55.48,02:55.82,Boxer A,Hook,Left,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 3,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R1,2026-01-16T11:36:39.807Z,2026-01-16T11:36:39.807Z,David Benavidez v Anthony Yarde - R1,REVIEWED,OFFENSE,olly@boxraw.com
cmkgszgxr0056gy04blt6epy0,cmk5howey0001l404is4k7qvr,02:55.88,02:56.30,Boxer A,Cross,Right,Body,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R1,2026-01-16T11:36:39.807Z,2026-01-16T11:36:39.807Z,David Benavidez v Anthony Yarde - R1,REVIEWED,OFFENSE,olly@boxraw.com
cmkgszgxr0055gy044dnk9v39,cmk5howey0001l404is4k7qvr,02:58.54,02:58.84,Boxer A,Hook,Left,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 3,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R1,2026-01-16T11:36:39.807Z,2026-01-16T11:36:39.807Z,David Benavidez v Anthony Yarde - R1,REVIEWED,OFFENSE,olly@boxraw.com
cmkgszgxr0054gy04ex8xjngy,cmk5howey0001l404is4k7qvr,02:58.84,02:59.20,Boxer A,Cross,Right,Head,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 3,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R1,2026-01-16T11:36:39.807Z,2026-01-16T11:36:39.807Z,David Benavidez v Anthony Yarde - R1,REVIEWED,OFFENSE,olly@boxraw.com
cmkbdgrsv001qld042t5w6led,cmk5kzmxl0061lh04iuzrbymt,00:04.51,00:04.70,Boxer B,Jab,Left,Head,Trajectory;Origin;Forward/Profile,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001pld04nxm0lbq4,cmk5kzmxl0061lh04iuzrbymt,00:09.04,00:09.24,Boxer B,Jab,Left,Head,Trajectory;Origin;Full Body;Impact,FALSE,1,CAM 3,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002rld04t4srwsb8,cmk5kzmxl0061lh04iuzrbymt,00:16.63,00:16.94,Boxer A,Cross,Right,Body,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002qld04o81ms7lr,cmk5kzmxl0061lh04iuzrbymt,00:18.92,00:19.12,Boxer A,Jab,Left,Head,Origin;Forward/Profile,FALSE,1,CAM 3,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001old04hmwii183,cmk5kzmxl0061lh04iuzrbymt,00:18.99,00:19.16,Boxer B,Jab,Left,Head,Trajectory;Origin;Impact,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001nld04avtrcjqh,cmk5kzmxl0061lh04iuzrbymt,00:23.62,00:23.88,Boxer B,Hook,Left,Head,Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001mld04t0zedh1d,cmk5kzmxl0061lh04iuzrbymt,00:28.25,00:28.45,Boxer B,Jab,Left,Head,Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002pld04xogyeikd,cmk5kzmxl0061lh04iuzrbymt,00:32.70,00:32.96,Boxer A,Hook,Left,Head,Trajectory;Forward/Profile;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001lld04rkmt531o,cmk5kzmxl0061lh04iuzrbymt,00:34.43,00:34.67,Boxer B,Hook,Right,Head,Origin;Trajectory;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002old04r8a8yju9,cmk5kzmxl0061lh04iuzrbymt,00:34.66,00:35.04,Boxer A,Overhand,Right,Head,Trajectory;Origin;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002nld04ge0equc8,cmk5kzmxl0061lh04iuzrbymt,00:35.13,00:35.42,Boxer A,Uppercut,Left,Head,Impact;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 3,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002mld04kdo9l7za,cmk5kzmxl0061lh04iuzrbymt,00:35.91,00:36.09,Boxer A,Uppercut,Left,Head,Impact;Origin;Trajectory,FALSE,1,CAM 3,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002lld04syr50svm,cmk5kzmxl0061lh04iuzrbymt,00:36.02,00:36.17,Boxer A,Hook,Right,Body,Impact;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001kld04c7p0df1u,cmk5kzmxl0061lh04iuzrbymt,00:36.18,00:36.36,Boxer B,Hook,Right,Body,Impact,FALSE,1,CAM 3,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002kld04e08oqrq8,cmk5kzmxl0061lh04iuzrbymt,00:36.27,00:36.43,Boxer A,Hook,Left,Head,Forward/Profile;Full Body,FALSE,2,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002jld04ecl8vh66,cmk5kzmxl0061lh04iuzrbymt,00:38.52,00:38.87,Boxer A,Hook,Right,Head,Impact;Trajectory,FALSE,2,CAM 3,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001jld04j2wp514r,cmk5kzmxl0061lh04iuzrbymt,00:39.23,00:39.45,Boxer B,Jab,Left,Head,Impact;Origin;Trajectory,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002ild04mqngjodl,cmk5kzmxl0061lh04iuzrbymt,00:39.37,00:39.55,Boxer A,Jab,Left,Head,Trajectory;Origin,FALSE,1,CAM 3,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001ild045md73wv7,cmk5kzmxl0061lh04iuzrbymt,00:41.02,00:41.34,Boxer B,Hook,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001hld04lqxo0dox,cmk5kzmxl0061lh04iuzrbymt,00:43.70,00:43.96,Boxer B,Cross,Right,Head,Trajectory;Origin;Full Body,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001gld04s4fktai2,cmk5kzmxl0061lh04iuzrbymt,00:44.15,00:44.43,Boxer B,Jab,Left,Head,Trajectory;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001fld042mxx6m6v,cmk5kzmxl0061lh04iuzrbymt,00:46.20,00:46.44,Boxer B,Cross,Right,Body,Trajectory;Impact;Origin;Forward/Profile,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001eld04gkfwruzm,cmk5kzmxl0061lh04iuzrbymt,00:47.72,00:48.05,Boxer B,Hook,Left,Head,Trajectory;Origin,FALSE,1,CAM 3,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002hld04pnnas3hb,cmk5kzmxl0061lh04iuzrbymt,00:47.82,00:48.11,Boxer A,Hook,Left,Head,Full Body;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001dld04wp6jsxtg,cmk5kzmxl0061lh04iuzrbymt,00:50.01,00:50.25,Boxer B,Jab,Left,Head,Trajectory;Origin;Impact;Full Body,FALSE,1,CAM 3,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001cld04g18ir0ow,cmk5kzmxl0061lh04iuzrbymt,00:51.05,00:51.33,Boxer B,Jab,Left,Body,Trajectory;Origin;Impact;Full Body,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001bld04kvwy7n3k,cmk5kzmxl0061lh04iuzrbymt,00:53.09,00:53.42,Boxer B,Hook,Left,Head,Trajectory;Origin;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv001ald04r295dum1,cmk5kzmxl0061lh04iuzrbymt,00:58.55,00:58.82,Boxer B,Jab,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Slip,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002gld04aqqkp7az,cmk5kzmxl0061lh04iuzrbymt,00:58.61,00:58.79,Boxer A,Jab,Left,Body,Origin;Impact;Trajectory;Forward/Profile,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv0019ld0466ea2zio,cmk5kzmxl0061lh04iuzrbymt,01:00.59,01:00.85,Boxer B,Jab,Left,Body,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv0018ld0460fjszl1,cmk5kzmxl0061lh04iuzrbymt,01:03.01,01:03.15,Boxer B,Cross,Right,Head,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002fld04clcs99ai,cmk5kzmxl0061lh04iuzrbymt,01:06.13,01:06.43,Boxer A,Jab,Left,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002eld04h9s3btkk,cmk5kzmxl0061lh04iuzrbymt,01:10.26,01:10.44,Boxer A,Jab,Left,Head,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsv0017ld04qilv87nd,cmk5kzmxl0061lh04iuzrbymt,01:11.18,01:11.50,Boxer B,Cross,Right,Head,Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002dld04ttmufcie,cmk5kzmxl0061lh04iuzrbymt,01:11.25,01:11.47,Boxer A,Jab,Left,Head,Full Body;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Parry,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu0016ld04hmui39tk,cmk5kzmxl0061lh04iuzrbymt,01:12.86,01:13.12,Boxer B,Hook,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002cld04aqyg7o1z,cmk5kzmxl0061lh04iuzrbymt,01:13.93,01:14.13,Boxer A,Jab,Left,Body,,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu0015ld04s4bcby4s,cmk5kzmxl0061lh04iuzrbymt,01:16.16,01:16.55,Boxer B,Jab,Left,Body,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu0014ld046i27acoj,cmk5kzmxl0061lh04iuzrbymt,01:20.35,01:20.59,Boxer B,Cross,Right,Head,Full Body;Trajectory;Impact,FALSE,2,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu0013ld045e6dppyw,cmk5kzmxl0061lh04iuzrbymt,01:24.91,01:25.26,Boxer B,Jab,Left,Body,Full Body;Trajectory;Impact;Origin,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002bld04y43fcuoj,cmk5kzmxl0061lh04iuzrbymt,01:29.20,01:29.41,Boxer A,Cross,Right,Body,Full Body;Trajectory;Origin;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu0012ld04olicgbvr,cmk5kzmxl0061lh04iuzrbymt,01:29.24,01:29.48,Boxer B,Hook,Left,Head,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw002ald048bytxjme,cmk5kzmxl0061lh04iuzrbymt,01:34.09,01:34.37,Boxer A,Cross,Right,Body,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu0011ld044pvm19gi,cmk5kzmxl0061lh04iuzrbymt,01:39.13,01:39.54,Boxer B,Cross,Right,Head,Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu0010ld043bdxf1jd,cmk5kzmxl0061lh04iuzrbymt,01:41.69,01:42.13,Boxer B,Jab,Left,Body,Origin;Trajectory;Full Body,FALSE,1,CAM 3,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu000zld04lvx2mzta,cmk5kzmxl0061lh04iuzrbymt,01:42.23,01:42.45,Boxer B,Jab,Left,Head,Origin;Trajectory;Impact,FALSE,1,CAM 3,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu000yld04duhaxnaa,cmk5kzmxl0061lh04iuzrbymt,01:49.26,01:49.54,Boxer B,Jab,Left,Head,Impact;Forward/Profile;Trajectory,FALSE,1,CAM 3,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw0029ld04ap4yxkqb,cmk5kzmxl0061lh04iuzrbymt,01:49.33,01:49.60,Boxer A,Jab,Left,Head,Trajectory;Origin;Impact,FALSE,1,CAM 3,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsu000xld04vfqvylbl,cmk5kzmxl0061lh04iuzrbymt,01:51.06,01:51.30,Boxer B,Jab,Left,Head,Full Body;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
cmkbdgrsw0028ld049u0m2ae5,cmk5kzmxl0061lh04iuzrbymt,01:51.19,01:51.37,Boxer A,Jab,Left,Head,Trajectory;Origin;Full Body,FALSE,1,CAM 3,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R2,2026-01-12T16:23:22.299Z,2026-01-12T16:23:22.299Z,David Benavidez v Anthony Yarde - R2,REVIEWED,OFFENSE,natasha@boxraw.com
